,person,offer_id,day_received,day_viewed,transactions,duration ,valid
6047,12787,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,[15.25 21.   26.5 ],3,False
6048,12788,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,[ 1.25 10.   10.75 19.25 20.25 20.5  22.25 29.25],3,True
6049,12789,3f207df678b143eea3cee63160fa8bed,14.0,14.25,[ 6.75 11.75 16.25],4,True
6050,12791,3f207df678b143eea3cee63160fa8bed,7.0,8.0,[ 9.25 10.25 11.   14.75 17.5  24.25],4,True
6051,12793,3f207df678b143eea3cee63160fa8bed,7.0,11.75,"[ 0.25  4.75  5.25  6.   14.75 15.   16.25 18.5  19.5  21.25 21.75 24.5
 25.  ]",4,False
6052,12794,5a8bc65990b245e5a138643cd4eb9837,0.0,3.0,[14.75 16.75 18.   22.25 22.75 24.   25.   27.25],3,False
6053,12795,5a8bc65990b245e5a138643cd4eb9837,14.0,15.75,"[ 1.    4.75  5.5   9.25 12.75 16.5  22.5  23.5  24.   25.   26.   27.
 28.5 ]",3,True
6054,12799,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,"[ 1.25  8.25  8.5  10.   12.   17.5  18.25 18.75 19.   19.5  21.   25.5
 27.75]",3,True
6055,12802,3f207df678b143eea3cee63160fa8bed,0.0,1.5,[15.   20.75],4,False
6056,12803,3f207df678b143eea3cee63160fa8bed,7.0,8.0,[ 1.75  2.5   3.75  4.    7.    8.5  10.25 17.5  19.25 20.   26.75 29.  ],4,True
6057,12805,5a8bc65990b245e5a138643cd4eb9837,17.0,23.5,[ 0.   7.5 10.  20.5 22.5],3,False
6058,12806,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 7.25  7.5  10.5  20.  ],3,False
6059,12807,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,"[ 3.25  3.5   7.5   8.    8.5  11.5  19.25 23.75 26.75 27.   27.25 27.75
 29.75]",3,True
6060,12809,3f207df678b143eea3cee63160fa8bed,14.0,14.5,[ 7.   16.5  24.25],4,True
6061,12810,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 1.25  3.25  8.5  12.5  18.   18.25 18.75 19.25 21.   22.5  25.25 28.  ],3,True
6062,12811,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 7.5  12.5  14.5  17.5  22.   28.75],3,False
6063,12814,3f207df678b143eea3cee63160fa8bed,14.0,14.25,"[ 1.5   3.5   5.25  7.25 10.   10.75 11.75 13.25 14.75 16.   17.   23.5
 25.25 26.75 27.   29.  ]",4,True
6064,12815,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 8.    8.5   9.75 10.   11.25 13.75 18.5  18.75 20.   22.75 23.5  24.25],3,True
6065,12816,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[11.25 14.75 16.75 21.75 26.75],3,False
6066,12817,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,[ 5.5   6.    9.75 10.75 14.5  16.5  19.   21.   25.25 28.  ],3,True
6067,12819,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,[ 3.75  5.5  16.5  23.5  25.25],3,True
6068,12824,3f207df678b143eea3cee63160fa8bed,7.0,11.25,[ 8.   14.   14.25 24.25 29.75],4,False
6069,12825,5a8bc65990b245e5a138643cd4eb9837,7.0,8.5,[ 4.75  5.75  8.5   9.25 15.25 22.75 24.25 25.   26.25],3,True
6070,12827,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[ 9.25  9.75 11.75 14.   15.75 16.75 17.   17.25 25.5  27.25 28.25 29.25],3,True
6071,12829,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,"[ 0.    0.5   1.75  2.25  4.    8.75  9.5  10.5  11.25 12.   15.75 16.5
 17.   18.25 18.5  19.   21.25 24.25 25.25]",3,True
6072,12830,3f207df678b143eea3cee63160fa8bed,24.0,24.0,[10.  23.5],4,False
6073,12833,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,[ 1.75  2.5   6.75 17.5 ],3,False
6074,12834,5a8bc65990b245e5a138643cd4eb9837,17.0,18.5,[ 4.    7.25  8.25 24.   25.25 29.75],3,False
6075,12835,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[ 7.5   7.75  9.25 10.   11.   15.5  15.75 24.25 29.25],3,True
6076,12836,3f207df678b143eea3cee63160fa8bed,24.0,24.25,"[ 0.    6.75  8.25  8.5  12.75 13.5  14.25 16.   17.5  22.5  24.   25.25
 25.75]",4,True
6077,12841,3f207df678b143eea3cee63160fa8bed,7.0,14.0,"[ 0.75  3.5   5.25  5.75  7.    9.   15.   16.5  16.75 18.25 22.   23.
 24.5  27.75]",4,False
6078,12842,3f207df678b143eea3cee63160fa8bed,24.0,27.25,[ 5.75 12.5  15.25 27.75],4,True
6079,12844,3f207df678b143eea3cee63160fa8bed,17.0,17.75,[ 5.    7.    8.75 11.25 13.5  17.75 24.5  26.5  29.5 ],4,True
6080,12847,5a8bc65990b245e5a138643cd4eb9837,0.0,2.75,[ 3.25  7.75  9.25  9.5  11.25 12.5  21.5  22.5  23.   25.   25.5 ],3,False
6081,12850,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,"[11.25 12.   12.5  12.75 13.75 14.25 16.25 17.   21.5  21.75 23.75 26.25
 28.  ]",3,True
6082,12854,5a8bc65990b245e5a138643cd4eb9837,0.0,4.25,[ 1.25  7.25 18.   25.25 25.5 ],3,False
6083,12855,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,[ 1.5   1.75  8.    9.25 18.  ],3,True
6084,12856,3f207df678b143eea3cee63160fa8bed,14.0,17.75,[ 7.25 10.75 17.75 20.75 24.75 25.   25.5  26.   27.   27.5  29.5 ],4,True
6085,12858,3f207df678b143eea3cee63160fa8bed,14.0,14.0,"[ 1.    1.25  2.25  3.    4.    5.5   5.75  7.5   8.    8.25  8.75 10.75
 14.   16.75 22.25 24.25 24.75 27.75 28.25]",4,True
6086,12859,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,[ 0.5   2.5   5.75  6.75  8.25  9.75 18.75 19.75 24.75 27.5  28.   28.75],3,True
6087,12862,3f207df678b143eea3cee63160fa8bed,17.0,17.5,[5.5],4,False
6088,12866,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 1.5   1.75  4.25  4.5   4.75  7.5  10.5  12.25 22.5  23.75 27.  ],3,False
6089,12868,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,[10.75 14.   17.   17.5  27.5 ],3,True
6090,12876,3f207df678b143eea3cee63160fa8bed,21.0,21.25,[ 1.25  1.75  6.75 17.25 18.   18.75 22.25 22.75 24.75],4,True
6091,12877,5a8bc65990b245e5a138643cd4eb9837,0.0,1.5,[13.5  23.25 24.5  27.25 29.5 ],3,False
6092,12880,3f207df678b143eea3cee63160fa8bed,14.0,15.25,[ 2.5   5.75 10.75 11.5  16.75 25.25 26.5  27.75],4,True
6093,12881,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 1.5   7.25  7.75 14.75 15.75 16.5  17.5  19.75 20.25],3,True
6094,12882,5a8bc65990b245e5a138643cd4eb9837,21.0,22.0,[13.25 26.5  27.   28.75],3,False
6095,12883,5a8bc65990b245e5a138643cd4eb9837,7.0,7.5,"[ 0.75  1.5   3.5   4.    4.5   5.25  5.5   8.5   9.75 13.5  17.75 20.5
 27.5 ]",3,True
6096,12886,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,[ 5.   14.25 16.25 19.75 20.75 24.5 ],3,True
6097,12888,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[ 1.    7.    9.75 16.25 18.25 19.75 22.75 24.   26.25 26.5  26.75 28.75],3,True
6098,12890,5a8bc65990b245e5a138643cd4eb9837,21.0,21.5,[15.  15.5 28.5],3,False
6099,12891,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,[ 1.25  7.    7.25  9.    9.25 10.25 13.25 17.25 20.75 26.75 27.5 ],3,True
6100,12893,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 0.75  2.25  2.75  7.75  8.   10.25 10.5  12.5  16.25 17.25 24.5  28.  ],3,True
6101,12895,3f207df678b143eea3cee63160fa8bed,0.0,1.25,[ 3.    6.75 11.75 14.75 23.5 ],4,True
6102,12896,3f207df678b143eea3cee63160fa8bed,7.0,7.5,[11.25 19.25 24.  ],4,False
6103,12899,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,"[ 0.5   2.    8.25 12.25 14.25 17.75 19.5  19.75 23.75 24.5  26.25 26.75
 27.5 ]",3,True
6104,12902,3f207df678b143eea3cee63160fa8bed,14.0,14.25,[ 1.75  2.25 10.25 16.5  17.   22.25 22.75 23.5  24.75 25.  ],4,True
6105,12903,3f207df678b143eea3cee63160fa8bed,14.0,20.0,[ 3.5  10.   12.25 13.   16.25 24.25 29.25],4,False
6106,12906,5a8bc65990b245e5a138643cd4eb9837,0.0,1.75,[19.25 23.5  24.75 25.75],3,False
6107,12909,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,"[ 0.    1.25  6.    8.    9.25  9.5  11.   11.75 17.5  21.25 22.   23.25
 23.75]",3,True
6108,12910,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[ 7.25 14.75 23.  ],3,True
6109,12912,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 1.25  5.   14.5  16.   16.75 20.   20.5  27.5 ],3,True
6110,12914,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 1.    2.    2.25  8.25 11.   11.5  17.75 20.5  23.25 26.75],3,True
6111,12915,3f207df678b143eea3cee63160fa8bed,17.0,20.0,[ 0.5   2.75  6.25 15.25 16.5  17.75 20.5 ],4,True
6112,12917,3f207df678b143eea3cee63160fa8bed,24.0,27.5,"[ 2.    3.    4.    8.25  8.5   8.75  9.5  10.75 13.   15.5  19.   25.
 25.75 27.   29.   29.5 ]",4,False
6113,12921,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,"[ 0.75  3.    3.75  5.5   6.75 11.   14.75 15.   15.5  16.   17.25 21.25
 21.5  22.5  22.75 24.   24.5  24.75 25.75 26.   26.25 27.75 28.25 29.75]",3,True
6114,12922,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[ 3.75 12.   21.75 27.5 ],3,True
6115,12923,3f207df678b143eea3cee63160fa8bed,7.0,7.0,[ 5.25  7.75  8.5  17.75 20.   24.75 25.   26.5  27.   29.75],4,True
6116,12926,3f207df678b143eea3cee63160fa8bed,0.0,1.0,[10.25 18.   25.  ],4,False
6117,12931,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,[11.75 16.25 26.75 27.5  29.75],3,False
6118,12934,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[17.5  18.75],3,False
6119,12936,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 1.5   6.25  8.25 13.75 14.25 16.5  21.   25.25 25.75],3,True
6120,12938,5a8bc65990b245e5a138643cd4eb9837,0.0,0.25,[ 6.   10.75 11.75 17.25 24.25 28.   28.75],3,False
6121,12940,3f207df678b143eea3cee63160fa8bed,14.0,18.75,[ 5.75  6.   17.75 23.5 ],4,False
6122,12942,5a8bc65990b245e5a138643cd4eb9837,14.0,16.5,[25.],3,False
6123,12943,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[4.25 5.5  8.75],3,True
6124,12944,5a8bc65990b245e5a138643cd4eb9837,14.0,15.5,[ 8.5   8.75  9.25  9.5  15.5  16.   23.  ],3,True
6125,12945,5a8bc65990b245e5a138643cd4eb9837,7.0,9.75,[25.],3,False
6126,12947,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 8.5  25.   26.75],3,True
6127,12951,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,[ 7.5   9.25 10.25 10.75 12.5  17.75 29.75],3,False
6128,12953,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 2.75  3.    6.   14.5  16.75 17.5  22.5 ],3,True
6129,12954,3f207df678b143eea3cee63160fa8bed,7.0,12.75,"[ 2.    2.5   3.    3.25  4.    5.    5.5   5.75  8.5  14.   14.5  16.
 16.75 18.5  21.5  22.5  25.25 29.5 ]",4,False
6130,12955,5a8bc65990b245e5a138643cd4eb9837,21.0,23.25,"[ 0.5   1.5   2.    2.5   4.25  6.    7.25  7.5   8.25 11.5  18.   18.75
 19.5  20.25 23.5  24.75 25.25 28.   28.5  28.75]",3,True
6131,12956,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[16.   26.25],3,False
6132,12959,3f207df678b143eea3cee63160fa8bed,0.0,2.0,"[ 1.75  2.    2.75  3.    3.5   4.    5.25  9.    9.25 10.   11.   15.25
 15.5  15.75 16.75 19.   19.5  21.   25.   26.25 27.75 29.75]",4,True
6133,12961,3f207df678b143eea3cee63160fa8bed,0.0,0.75,[ 8.5  10.   20.25 27.25],4,False
6134,12963,5a8bc65990b245e5a138643cd4eb9837,21.0,22.75,[ 2.25  2.75  3.25  4.25 10.25 14.25 15.   16.75 20.   22.25 29.75],3,False
6135,12968,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 2.5   5.    9.25 16.25 25.5 ],3,True
6136,12970,3f207df678b143eea3cee63160fa8bed,21.0,22.75,[ 2.5   4.75  5.75 12.5  13.75 21.25 24.25],4,True
6137,12971,3f207df678b143eea3cee63160fa8bed,17.0,17.25,[11.   16.5  25.25 29.75],4,False
6138,12972,3f207df678b143eea3cee63160fa8bed,0.0,5.75,[ 5.75  6.5   9.25 19.5  24.5 ],4,False
6139,12973,3f207df678b143eea3cee63160fa8bed,24.0,24.25,[4.5 8.5],4,False
6140,12975,3f207df678b143eea3cee63160fa8bed,17.0,18.5,"[ 0.    0.5   4.25  4.75  7.75 18.5  20.   22.25 23.   25.5  26.5  27.
 27.5  29.75]",4,True
6141,12981,3f207df678b143eea3cee63160fa8bed,14.0,16.5,[ 8.25  9.75 12.   13.75 16.75 17.25 21.   24.5  25.  ],4,True
6142,12983,5a8bc65990b245e5a138643cd4eb9837,17.0,18.0,"[ 1.5   2.    3.25  3.75  4.25  4.75  5.25  9.5  12.   12.25 13.5  15.5
 15.75 16.25 16.75 18.25 18.75 19.25 19.5  19.75 21.   23.75 24.   24.25
 27.5 ]",3,True
6143,12984,3f207df678b143eea3cee63160fa8bed,0.0,3.0,[20.75 21.5  22.25 22.75 23.  ],4,False
6144,12986,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[ 2.5  15.   20.5  24.75],3,False
6145,12987,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,[ 5.    9.   13.75 15.   16.25 21.   25.   28.5 ],3,True
6146,12989,3f207df678b143eea3cee63160fa8bed,21.0,21.25,[ 2.5  10.   26.75],4,False
6147,12991,5a8bc65990b245e5a138643cd4eb9837,17.0,19.5,[12.25 14.   22.5 ],3,False
6148,12993,5a8bc65990b245e5a138643cd4eb9837,24.0,26.25,[13.75 14.25 16.5  18.25 18.5  21.75 27.   28.  ],3,True
6149,12996,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,"[ 5.5   6.25  6.5   9.75 13.5  16.75 17.   18.75 21.   24.   24.75 25.
 25.5  25.75 27.5  29.25]",3,True
6150,12998,5a8bc65990b245e5a138643cd4eb9837,7.0,12.0,[ 1.75 16.   19.   27.75],3,False
6151,12999,3f207df678b143eea3cee63160fa8bed,21.0,21.75,[ 0.5   0.75  1.    3.25 11.5  12.25 13.25 20.   24.   24.5  26.25],4,True
6152,13001,3f207df678b143eea3cee63160fa8bed,0.0,4.0,[ 6.75  8.   13.75 14.75 15.25 24.25 28.75],4,False
6153,13003,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[18.5  19.   20.5  28.75],3,False
6154,13005,5a8bc65990b245e5a138643cd4eb9837,21.0,22.25,"[ 1.25  7.5   8.25 14.75 16.5  17.   18.75 20.25 20.75 24.   24.25 25.
 25.25 26.5 ]",3,True
6155,13006,3f207df678b143eea3cee63160fa8bed,0.0,0.75,"[ 0.5   2.    3.    7.   10.25 12.   13.75 17.75 20.5  21.75 24.5  28.75
 29.75]",4,True
6156,13012,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,"[ 0.25  5.5   6.5   8.25  8.5  10.   11.75 14.   14.25 14.75 15.75 17.
 17.75 18.75 19.75 20.25 21.25 21.5  23.5  24.   26.5  28.5 ]",3,True
6157,13013,5a8bc65990b245e5a138643cd4eb9837,24.0,24.0,[ 0.75 14.5  17.25 18.   22.75],3,False
6158,13014,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 4.25  8.5  14.25 18.5  19.75 20.25 25.5  28.25],3,False
6159,13015,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[ 0.5 16.5],3,False
6160,13016,5a8bc65990b245e5a138643cd4eb9837,14.0,16.5,"[ 2.    2.75  6.   10.25 11.   12.5  14.25 15.5  22.25 26.75 27.25 28.5
 29.  ]",3,False
6161,13017,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,"[ 1.    1.25  2.    2.75  3.    3.75 10.25 16.25 17.   17.25 18.5  18.75
 19.   19.5  20.75 21.25 21.5  23.   27.5 ]",3,True
6162,13018,3f207df678b143eea3cee63160fa8bed,17.0,17.5,[ 1.75  7.25 10.25 17.5  23.   24.75 25.25],4,True
6163,13019,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[ 3.    6.25 10.   24.  ],3,True
6164,13020,3f207df678b143eea3cee63160fa8bed,7.0,15.75,[ 7.25 13.5  17.25 23.75 26.   27.5 ],4,False
6165,13022,5a8bc65990b245e5a138643cd4eb9837,0.0,2.5,[ 2.75 10.   17.75 26.75],3,True
6166,13023,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,[ 6.5  17.   19.75 22.   28.25],3,True
6167,13024,5a8bc65990b245e5a138643cd4eb9837,14.0,15.75,[ 9.  19.5],3,False
6168,13026,5a8bc65990b245e5a138643cd4eb9837,7.0,16.25,[18.5  19.25 20.25 28.  ],3,False
6169,13032,3f207df678b143eea3cee63160fa8bed,24.0,24.0,[ 3.25  9.   19.25 20.25 21.   24.75 26.5  27.5 ],4,True
6170,13036,3f207df678b143eea3cee63160fa8bed,7.0,7.0,[ 6.   17.75 26.25],4,False
6171,13038,3f207df678b143eea3cee63160fa8bed,0.0,6.25,[10.25 12.25 18.   22.25 29.25],4,False
6172,13040,5a8bc65990b245e5a138643cd4eb9837,0.0,6.25,[ 3.25  7.    8.    9.25 11.75 13.5  23.  ],3,False
6173,13041,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[ 0.5  15.75 18.5  19.5  21.25 23.5 ],3,False
6174,13042,3f207df678b143eea3cee63160fa8bed,14.0,14.75,[ 4.5   6.75  7.25 13.75 29.25],4,False
6175,13044,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[18.75 23.25 26.75 27.75 28.  ],3,False
6176,13045,3f207df678b143eea3cee63160fa8bed,14.0,15.0,[ 4.   15.5  16.   16.5  17.   21.75 24.75 29.25],4,True
6177,13048,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[12.25 25.5  26.5 ],3,False
6178,13049,3f207df678b143eea3cee63160fa8bed,21.0,22.25,[ 2.   10.25 10.5  22.  ],4,False
6179,13050,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,"[ 2.75  5.25  5.5   6.75  8.25  9.   11.75 13.5  14.5  14.75 15.   15.5
 18.5  22.25 22.5 ]",3,True
6180,13051,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,[29.75],3,False
6181,13056,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,[17.5  20.75 22.   25.25],3,True
6182,13057,5a8bc65990b245e5a138643cd4eb9837,24.0,25.75,[ 2.5   7.75  8.    9.    9.5  10.5  11.25 18.25 26.  ],3,True
6183,13058,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,[ 3.75  4.25 11.75 17.   27.75],3,False
6184,13061,3f207df678b143eea3cee63160fa8bed,14.0,15.5,[ 4.25  8.   11.75 18.   26.   29.75],4,True
6185,13062,3f207df678b143eea3cee63160fa8bed,0.0,0.0,[ 0.25  3.    8.5  15.75 17.75 22.25 26.5 ],4,True
6186,13067,5a8bc65990b245e5a138643cd4eb9837,7.0,8.0,[ 0.   9.5 24.  27. ],3,True
6187,13068,3f207df678b143eea3cee63160fa8bed,7.0,7.25,[ 0.5   5.5   9.   11.   21.5  26.   27.   29.75],4,True
6188,13069,3f207df678b143eea3cee63160fa8bed,24.0,24.25,[ 1.   10.5  26.75],4,True
6189,13073,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,[ 0.    0.75 11.   11.25 15.   15.25 21.   25.25 29.  ],3,True
6190,13074,3f207df678b143eea3cee63160fa8bed,0.0,0.75,[ 2.25  8.5  10.75 12.   13.75 17.25 24.   26.5 ],4,True
6191,13075,3f207df678b143eea3cee63160fa8bed,24.0,24.0,[14.   20.25 26.5 ],4,True
6192,13076,5a8bc65990b245e5a138643cd4eb9837,24.0,26.25,[18. 27.],3,True
6193,13080,3f207df678b143eea3cee63160fa8bed,17.0,17.5,[ 7.25  7.75  8.75 11.5  12.   15.   17.25 21.   22.5  28.25],4,True
6194,13081,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[ 6.25 18.25 20.5  23.5  26.75],3,False
6195,13082,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,[16.   22.25 24.5  25.   25.5  25.75],3,False
6196,13083,5a8bc65990b245e5a138643cd4eb9837,21.0,28.0,[ 0.5   6.75 14.5 ],3,False
6197,13085,5a8bc65990b245e5a138643cd4eb9837,7.0,10.0,[ 8.    9.25 15.5  16.   16.25 17.5  17.75 18.75 19.5  23.25 25.  ],3,False
6198,13087,3f207df678b143eea3cee63160fa8bed,21.0,23.25,[ 0.75  1.5   5.5   9.25 16.   18.5  18.75 19.5  19.75 20.25 21.75 22.  ],4,False
6199,13088,5a8bc65990b245e5a138643cd4eb9837,0.0,0.0,[13.25 17.75 22.   23.25 26.75],3,False
6200,13089,5a8bc65990b245e5a138643cd4eb9837,24.0,24.5,"[ 8.    9.   11.   11.75 13.5  14.5  16.75 18.25 18.75 19.   19.25 21.25
 21.75 22.   24.5  25.   25.25 26.   26.75 28.75]",3,True
6201,13090,3f207df678b143eea3cee63160fa8bed,14.0,25.25,[ 1.5   3.75  5.5   8.75 17.5  25.5  25.75 27.75],4,False
6202,13091,3f207df678b143eea3cee63160fa8bed,17.0,17.0,"[ 0.5   6.25  6.75  7.5   9.25 15.25 20.   21.   23.5  24.75 25.25 25.5
 27.5 ]",4,True
6203,13094,5a8bc65990b245e5a138643cd4eb9837,17.0,17.5,[ 1.75 16.5  21.5 ],3,False
6204,13097,3f207df678b143eea3cee63160fa8bed,0.0,1.75,"[ 0.75  2.    2.5   8.75 10.75 11.25 11.75 12.25 12.75 13.5  13.75 14.5
 16.5  18.   21.   28.5 ]",4,True
6205,13098,3f207df678b143eea3cee63160fa8bed,7.0,9.0,"[10.5  15.   16.   16.25 17.5  18.75 19.25 20.5  21.75 22.   27.5  29.5
 29.75]",4,True
6206,13101,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,"[ 3.75  8.75  9.    9.25  9.75 14.25 16.5  20.   21.25 21.75 22.75 23.25
 28.75 29.  ]",3,True
6207,13102,5a8bc65990b245e5a138643cd4eb9837,0.0,2.0,[ 5.    9.75 10.75 12.25 14.5  16.75 20.25 23.75 25.   27.25 28.  ],3,False
6208,13106,5a8bc65990b245e5a138643cd4eb9837,21.0,21.25,[ 3.5   4.    6.   11.   13.25 14.75 15.5  15.75 19.   24.25 24.5  25.75],3,False
6209,13107,3f207df678b143eea3cee63160fa8bed,17.0,19.5,[12.25 12.75 14.25 14.5  15.25 15.5  16.   18.   20.  ],4,True
6210,13109,5a8bc65990b245e5a138643cd4eb9837,24.0,26.5,[ 0.    5.25 20.5  21.   25.75 27.  ],3,True
6211,13110,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,[ 3.25  4.75 10.   11.5  16.25 18.25 18.75 20.25 21.5  22.5  23.75 26.5 ],3,True
6212,13112,5a8bc65990b245e5a138643cd4eb9837,0.0,2.0,"[ 2.    7.25  7.5   9.75 11.25 11.5  12.   13.25 13.5  14.   14.5  17.
 17.75 19.5  20.   20.75 22.5  22.75 23.   23.5  26.75 27.   28.25 29.75]",3,True
6213,13113,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,[ 1.25  1.75  2.25 12.   16.25 17.25 20.25 24.25 25.75 26.25 27.75 28.5 ],3,True
6214,13114,5a8bc65990b245e5a138643cd4eb9837,21.0,21.75,[ 8.25 20.5  22.5  23.5  27.5 ],3,True
6215,13116,5a8bc65990b245e5a138643cd4eb9837,17.0,17.75,[ 2.25  3.    6.5  15.75 16.5  20.25 23.5  24.25 29.75],3,False
6216,13117,3f207df678b143eea3cee63160fa8bed,24.0,26.5,[ 5.5   6.   13.5  15.5  20.   21.5  27.75],4,True
6217,13118,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,[ 2.    2.75  4.    7.75  8.25  8.75 10.   11.   14.   18.   21.   25.5 ],3,True
6218,13119,3f207df678b143eea3cee63160fa8bed,0.0,0.75,[12.75 15.   17.75 23.5 ],4,False
6219,13122,3f207df678b143eea3cee63160fa8bed,14.0,15.0,"[ 1.5   4.75  5.    5.5   7.    7.25  7.75  8.5   8.75 11.5  11.75 15.75
 17.75 21.5  21.75 23.5  25.5  26.25 26.5  26.75 29.  ]",4,True
6220,13124,5a8bc65990b245e5a138643cd4eb9837,17.0,18.25,"[ 1.    1.5   3.75  9.5  10.25 10.75 14.75 17.   18.25 18.5  23.25 25.
 29.  ]",3,True
6221,13128,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,[ 3.25 15.   29.  ],3,False
6222,13131,5a8bc65990b245e5a138643cd4eb9837,24.0,26.0,[ 3.75 11.   13.75 20.5  22.5 ],3,False
6223,13132,5a8bc65990b245e5a138643cd4eb9837,21.0,22.5,[ 2.5   6.    9.   11.   13.75 15.25 16.75 18.   20.   20.25],3,False
6224,13133,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,"[ 0.25  0.5   1.5  10.75 13.   15.75 18.25 19.25 23.5  24.5  25.   25.75
 27.25 28.75 29.5  29.75]",3,True
6225,13134,5a8bc65990b245e5a138643cd4eb9837,17.0,19.5,[ 1.25 13.   13.5  22.75 25.5  26.5  27.  ],3,False
6226,13137,3f207df678b143eea3cee63160fa8bed,24.0,25.75,[14.5 23. ],4,False
6227,13141,5a8bc65990b245e5a138643cd4eb9837,7.0,11.5,[ 3.5   3.75  8.75 21.   25.5  29.25 29.5 ],3,False
6228,13142,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,[12.25 15.75 16.5  18.25 20.   22.25 23.25 23.5  23.75 28.  ],3,True
6229,13143,5a8bc65990b245e5a138643cd4eb9837,7.0,7.0,"[ 0.    0.25  1.5   2.75  4.25  6.    8.25 15.75 16.25 21.   21.25 24.5
 25.25 29.  ]",3,True
6230,13148,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,[ 2.   15.75 17.75 20.25 21.5  22.   23.25 24.25],3,True
6231,13149,5a8bc65990b245e5a138643cd4eb9837,14.0,14.0,[ 1.    3.25  3.5   3.75  4.75  5.5  11.25 13.75 15.75 16.75 24.  ],3,True
6232,13150,5a8bc65990b245e5a138643cd4eb9837,0.0,1.0,[ 2.75 12.   22.5  25.5  28.75],3,True
6233,13152,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,"[ 1.5   2.75  5.75  7.25  8.75  9.    9.5  11.25 17.75 18.75 19.25 19.75
 21.5  23.25 23.75 27.   28.25]",3,True
